,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc15,mfcc16,genre
0,-376.89355618680173,-36.466241259078586,-73.23469562328721,-44.8446635087739,25.48398240609605,2.0828412426165945,0.5892843645074003,5.392092542754011,-8.020641892318272,-6.086858606803132,-3.1325885661964783,-3.28460124838333,1.9830545924317358,-1.8657371316448679,-2.5880963595502755,3.733393206980108,-4.254352253941339,0.2820836163483592,-2.084919590164603,-0.5541237394788373,prog
1,1311.851557043466,70.49018951710353,-19.977883594461215,-48.69065921711959,22.77247566460606,-14.62530723727307,5.399024790115758,-2.549385573191764,-2.8132260814379793,-1.4353430964417322,-0.8740441467148373,4.316205732225228,1.906308695611506,0.05294652764739849,-5.161552710167645,-0.7881753859075623,-2.9633360325293414,-0.7872285449044085,0.8218615262037675,-0.6657486057045882,prog
2,940.5180908255352,-45.58821957790954,18.421984055090405,17.957683121998425,29.01883852459984,3.596655496177785,0.269446388372947,7.58633794936475,9.94217046488896,-5.118089008016725,7.470674956835446,2.33803867592654,0.4064572309113273,-0.7544320044504645,-3.799562443186824,1.8007625385685433,1.308495143236264,1.1170339944866285,0.8700364483108052,0.7144455065678792,prog
3,271.7177738455666,379.04616016517997,50.726410086952086,0.06261463598485832,19.015434181518444,19.367366842015574,10.282859843911595,1.2142209352942395,1.825960009757071,16.87074655532136,9.603756663481837,0.37805497335823557,-0.04862508623244589,0.15161835110173547,-0.6366647362850553,1.671286947254265,-1.478008349548376,0.12883174561937522,-0.4791848732167799,-0.036694382594398486,prog
4,1457.7092903613739,-87.64748532405719,1.5090585525220073,9.527387985365232,21.249080798950658,-4.490754259885923,4.079925874993282,9.825830275489366,-1.5821623581058673,7.733568875095522,6.307957477141583,2.0020326646070985,2.8366005730773503,-1.2836261520075989,-0.17771181656343202,0.8613101097404208,-3.179683666719597,-1.4540143497533233,0.5610415419482392,0.0012923571733988802,prog
5,-274.6811594623437,-107.31720140645112,2.6469366897919375,-3.8323282769555744,22.109187206168667,-10.69634283099693,-4.501662944842115,11.433481617282302,-5.635633236247513,-1.73259906556257,2.141746025967817,-3.173514363559691,1.713940717378894,-1.3852427866675023,-1.034109292216429,-1.9637512597219755,-2.918630324536048,4.192191411456215,0.9581855755099213,-1.3802900962018845,prog
6,-885.8477156721732,358.27509475014466,92.12419254478253,48.58201111586247,21.60599561062615,-5.368894179203826,-16.78447590182743,-3.3602114105665386,5.889992439022932,12.914150013255888,6.8881154429521025,7.3684690571907705,1.5159590389119788,6.9167229223620685,-0.23868902007784348,3.6166635929447786,-6.535538984047467,-3.8686874730620473,-2.3965995074139097,-0.7515353585559027,prog
7,-3266.6302676848063,-243.98206164801002,20.381094482044983,24.99925481939394,42.47871837346684,23.795432844550962,8.186408731320792,10.138415181775763,-16.569194377962962,-0.20608834805935508,-2.200977009503723,-0.7904768539621998,-5.167566414904181,0.3203800090580482,-2.3571695723335413,0.7663910939586689,-3.335269531263329,-1.3175818712176577,-3.812619441519603,-3.6767736160585294,prog
8,2.838346410485678,-191.74438530305537,18.76828643466517,-11.259231226427014,30.725221053837796,-4.814993453241668,-6.002839395402999,-29.625706465498844,-1.2004419362774927,-2.5862646547112442,9.80850160894519,0.6929322638059064,-5.841252904019291,-2.6387792738985363,-2.8803090642954565,-0.17075007238106898,-1.471171511762205,-1.9283522602371324,-0.2797624424993294,1.1468900315949115,prog
9,286.9063689617034,-34.04081396972883,117.49695644322473,-82.39107774943677,27.47831090889544,1.7439266261118072,-6.836606672857638,2.2764168274568335,1.3452688262176637,1.5705905768430442,1.7405690172983659,-0.9804387395436162,1.7478244455511627,2.5398156367913964,0.9144294279484219,-4.494498817845029,2.1599349708486235,1.3346232740421924,1.1485332237354287,-2.001112321939584,prog
10,-460.9150465436415,212.75482041267745,-94.6211002224264,-18.101829943498693,30.958947783285428,5.849688376396133,-8.206234440151063,-4.2903394984482786,-0.8316694075047625,7.941406512024292,2.267337366348501,-1.9186253545859933,-1.013791771056129,-0.9082738337026932,0.9130479113196772,-1.7492005044530976,-0.6741084752885054,1.3028430181204183,0.7868842061288275,1.389854852415328,prog
11,284.3666886499419,207.57149486610285,-133.7662370685026,61.31492850777218,20.815760338559194,3.750695342229538,3.8341022680152337,-2.817986445331098,-0.13942478678864348,-1.1059787025695784,6.228330878517824,-3.2231077063349924,-3.528036800481035,-1.128280038883132,-4.176318388978503,0.6035205816466661,1.6086391948583396,-0.9255740954748773,2.611269337156083,2.684131294465023,prog
12,930.6630996665148,-91.13933637816848,21.723590029219285,-43.482771873935334,27.356585854123384,-14.972076798510301,-3.038160263871798,9.585194593293865,-3.9863653056903114,-5.192720262056115,-6.642565114937413,3.6405126942114907,-9.874316813393854,4.106523912211295,-2.1842244355081144,-4.5443553854477114,2.54141814889568,-4.806344444490869,3.201011101909197,-1.4070384845703066,prog
13,-109.58342320800647,-24.047181406945786,-205.88823749156896,30.518529571784917,15.957823309178169,10.345804482411426,15.055285892947856,-4.371417824836842,2.5972723199324568,-5.9294218630161994,5.0086087505322405,-0.7423461148783163,-5.609381561746524,-0.49909376214439355,-2.1748368602375376,0.354459751453466,0.29696729996033694,-0.365508123717687,-1.5391958497978337,-1.4646490993966246,prog
14,-1731.6891351821344,-161.55343069075468,192.6950561643995,-20.2373183252171,51.510062271588104,-3.6743239669710346,9.242935360051295,-20.94721932225241,3.256755752249431,1.5027727194976856,11.105752248049273,1.6374180858035037,-3.850549305002362,3.5186188089932813,3.790526737762553,1.0732744956914944,-0.7133846456171488,-2.2573093826241513,3.4670791590468233,1.2222030008753713,prog
15,-1421.8684181344236,-74.7952835554086,-52.2560706164536,-34.6328743386703,18.017484647261124,10.613028105919804,-3.0912848040337244,-3.4091325058645876,2.7887664824136773,3.6495650199795993,-2.1860099910986115,5.063496063613306,-2.6518109103376126,-1.0910470395757872,2.278751088092377,0.9326609569162307,-5.3347797287007985,1.4799115456377334,-1.4820748020759564,0.48642593902386394,prog
16,585.20449464757,125.70702030176588,6.122365010685498,-13.377754683398836,35.26476498625037,-12.917882983288637,1.0923902841214566,-1.3504289275561192,-9.245300995199514,-4.561068367744361,4.551860223143774,5.0259858882847475,-0.2676125480151023,-0.4021841382048107,2.127313260106348,-0.8314269816961719,0.07248084284904063,-3.5865126625092474,-0.16608017276297646,-1.9427970776625072,prog
17,1421.2858467382823,61.77657558193524,-14.574678319019734,-13.934296793833424,26.910502354777133,-3.1325257797468637,5.891642123112736,-7.562028745310761,-2.8057129498605073,-0.6972950052771911,10.149327595812109,-1.2419006882542627,1.0035923044420842,-0.27948763848662833,0.5511296059090407,-0.6253020236346597,1.186810072938456,11.321937167040133,-2.1312229627201376,-3.0283698154404406,prog
18,3078.6030918774472,99.53006059441577,13.569600817487618,47.510345737168976,22.171790629694485,1.4866841504755006,14.370943768073213,-3.7986916873388186,4.824222072859129,-2.218140105782603,-14.412794292823122,-4.588732630694848,-3.8337765519575067,0.8839829141546467,1.5262000900154482,-0.08125654624241029,-0.39327839248636054,1.2228489189178053,1.405805997928297,1.4569605218823871,prog
19,-704.8716505810401,199.43643893799228,68.91595233585687,56.933007919849445,28.83847788005114,-17.88971440059845,8.328817709076107,-8.611569293032394,2.27485110202783,9.823673240294784,4.667534774921895,3.270351092127945,3.8791658509532247,9.94519805744789,6.149941384664631,3.8486129149026493,-0.7366468284044583,-0.526283894389035,-1.638006473394537,-2.588641665175715,prog
20,-2731.7119560023275,-57.303131011652454,88.03599001971753,-73.38406632687986,44.28638244057318,12.304182731685193,-8.503433748988536,-11.43907948228463,8.315699019743498,2.829128519557396,-7.500168838094976,-3.299613790494904,0.40315860017330174,8.448568863424757,1.7997790948884163,1.9296038579152126,2.850598594955823,-0.09770327239493219,1.0037711228895436,3.9320173396205846,prog
21,1184.1153179017933,-195.70280875169874,-102.32365201421739,-99.26542517288145,12.510069049627447,-23.51691181870703,9.992726607407075,-10.553122193190651,-0.5628045181398572,1.7330403065170077,1.4232945790334368,2.627459307764761,5.642891606690112,-1.076763512501432,-3.468076164653686,3.827332803247774,2.8333545884525146,6.346951662377318,4.443511674379206,1.9574658062617174,prog
22,-508.8611235331716,16.332389429615624,-65.36756239705218,-82.33226974116656,21.260136809849502,0.9281072699502008,-4.772766085563556,7.659130514926693,-1.3021930879448091,3.6545858722004696,2.804636446831772,-5.055143271737447,-1.7753283970876952,4.788434040514647,2.5500971359758595,1.321260008111617,-2.190210576142306,-1.440185064598589,1.1013336210578066,-1.3800659601816687,prog
23,549.6715147916833,-52.55764270372022,-77.81777913497173,63.767226734878754,36.23658895440022,-16.84129170879838,4.7921234665374834,6.184670182959719,-0.2573127094606824,-4.541813604873414,0.8294785020659546,6.536347944903309,-2.4073724897895454,3.708959753601395,3.8700199533802744,1.1593042410659646,0.15332958022121604,1.4369940560342656,3.337474823018077,0.727975691460772,prog
24,-1531.6603170428082,-81.18940234746724,-158.8992697994222,-0.9059653985517896,-9.750682824043766,-1.4660654009675163,-1.3628727657018183,9.194817432669968,-3.9590528868093453,-4.697144713269776,-7.930936179807855,-1.6811239295178555,-1.7346173329541248,-0.4641423852159856,-1.0429626652835535,-1.6869277475750641,0.021844327200717224,-0.7370881982401282,-0.10954073170377156,-1.8405751480451424,prog
25,1582.2441776772569,81.5609230797213,-69.06695975429047,-81.29037464699657,29.713030580958357,-0.8026621840881513,6.1814052985466414,-7.16630135100876,-3.273721665353609,4.745979031480785,-0.9936316896686881,-4.096338150493784,4.291886047310634,-0.10394429485576569,0.9789740557746223,-0.9306153534959475,-1.6289590178511542,-0.7812757691574916,1.6595101038260855,0.9963302386958188,prog
